ITEM;ENTIDADE;UF;Regiao;ID_MUNICIPIO;Localizacao;nota_CN;tipo;scores;categoria;PE;DOUTORADO;MESTRADO;ESPECIALIZAÇÃO;SEM.QUALIFICAÇÃO
8223;17040000;TO;Norte;1720101;Rural;510,3;Regular;49,83576498;Adequada;0,5;0;0;1;0
8224;35476365;SP;Sudeste;3550308;Urbana;549,7;Profissionalizante;49,83716108;Adequada;0,33;0,4;0;0;0,6
8225;35437748;SP;Sudeste;3521705;Rural;470,1;Regular;49,84014598;Adequada;0,33;0;0;0;1
8226;31248479;MG;Sudeste;3150307;Urbana;500,7;Profissionalizante;49,84019253;Adequada;0,65;0;0;0,55;0,45
8227;33020558;RJ;Sudeste;3300506;Urbana;493,3;Profissionalizante;49,84240278;Adequada;0,71;0;0;0,5;0,5
8228;28027744;SE;Nordeste;2804805;Urbana;436,9;Regular;49,84375257;Adequada;1;0;0;0,33;0,67
8229;35908800;SP;Sudeste;3515350;Urbana;456,3;Regular;49,84471472;Adequada;0,18;0;0;0;1
8230;33125317;RJ;Sudeste;3304557;Urbana;483,6;Regular;49,84590902;Adequada;0,84;0,08;0,24;0,2;0,49
8231;43029981;RS;Sul;4303103;Urbana;507,7;Regular;49,84869398;Adequada;0,5;0;0;1;0
8232;35904673;SP;Sudeste;3513801;Urbana;480,1;Regular;49,8497073;Adequada;0,67;0;0;0;1
8233;35004741;SP;Sudeste;3550308;Urbana;489,7;Regular;49,8497073;Adequada;0,17;0;0,91;0;0,09
8234;35007596;SP;Sudeste;3529401;Urbana;497;Regular;49,85296074;Adequada;0,65;0;0;0,03;0,97
8235;23185287;CE;Nordeste;2312908;Urbana;455;Regular;49,85383657;Adequada;0,74;0;0;0;1
8236;21022453;MA;Nordeste;2111300;Urbana;479,9;Regular;49,85410902;Adequada;0,56;0;0,05;0,7;0,25
8237;35007845;SP;Sudeste;3529401;Urbana;476,3;Regular;49,8552306;Adequada;0,33;0;0;1;0
8238;41123689;PR;Sul;4101804;Urbana;487,2;Regular;49,85589095;Adequada;0,63;0;0;0,4;0,6
8239;52022722;GO;CO;5210000;Urbana;512,5;Cívico-Militar;49,86268389;Adequada;0,95;0;0;0,2;0,8
8240;43051278;RS;Sul;4312476;Urbana;492,2;Regular;49,86268389;Adequada;0,36;0;0;0,78;0,22
8241;35578575;SP;Sudeste;3501608;Urbana;473;Regular;49,86840366;Adequada;0,5;0;0;0;1
8242;25094181;PB;Nordeste;2507507;Urbana;478,9;Regular;49,86841906;Adequada;0,95;0;0,3;0,34;0,36
8243;31160172;MG;Sudeste;3170107;Urbana;465;Profissionalizante;49,86854759;Adequada;1;0;0;0;1
8244;43167390;RS;Sul;4323002;Urbana;494,7;Regular;49,86854759;Adequada;0,4;0;0;0;1
8245;31008001;MG;Sudeste;3106705;Urbana;487,4;Regular;49,87167862;Adequada;0,82;0;0;0,22;0,78
8246;35905999;SP;Sudeste;3528809;Urbana;484,2;Regular;49,87252889;Adequada;0,82;0;0;1;0
8247;29299063;BA;Nordeste;2911204;Urbana;489,9;Profissionalizante;49,87322132;Adequada;0,83;0;0;0,96;0,04
8248;35005782;SP;Sudeste;3518800;Urbana;478,7;Regular;49,87490482;Adequada;0,61;0;0;0;1
8249;42069505;SC;Sul;4211306;Urbana;431;Regular;49,87554861;Adequada;0,29;0;0;0;1
8250;16010000;AP;Norte;1600303;Urbana;474,4;Regular;49,87653159;Adequada;0,54;0;0;0,26;0,74
8251;23171804;CE;Nordeste;2310605;Urbana;463;Regular;49,87701936;Adequada;0,33;0;0;1;0
8252;35021428;SP;Sudeste;3526704;Urbana;481,5;Regular;49,88065122;Adequada;0,38;0;0;0;1
8253;41121490;PR;Sul;4113205;Urbana;510,7;Regular;49,88150691;Adequada;0,5;0;0;1;0
8254;31019321;MG;Sudeste;3113404;Urbana;509;Regular;49,88176897;Adequada;1;0;0;0,33;0,67
8255;23074060;CE;Nordeste;2304400;Urbana;486,9;Regular;49,88228254;Adequada;0,98;0;0,22;0,38;0,4
8256;26062410;PE;Nordeste;2613107;Urbana;505,1;Regular;49,88274233;Adequada;0,29;0;0;0;1
8257;41124847;PR;Sul;4104006;Urbana;489,7;Regular;49,88335364;Adequada;0,67;0;0;1;0
8258;23252618;CE;Nordeste;2310308;Rural;481,9;Regular;49,88560396;Adequada;0,33;0;0;0;1
8259;33036209;RJ;Sudeste;3306107;Urbana;542,4;Regular;49,88931791;Adequada;0,62;0;0;0,25;0,75
8260;31024732;MG;Sudeste;3160207;Urbana;481,1;Regular;49,8911971;Adequada;0,21;0;0;1;0
8261;22027629;PI;Nordeste;2211001;Urbana;479,1;Regular;49,8915078;Adequada;0,35;0;0;0,5;0,5
8262;35038313;SP;Sudeste;3550308;Urbana;496,1;Regular;49,90235537;Adequada;0,22;0;0;0;1
8263;53012011;DF;CO;5300108;Urbana;489,5;Regular;49,90437952;Adequada;0,9;0;0;0;1
8264;29251648;BA;Nordeste;2923407;Urbana;486,6;Regular;49,90492357;Adequada;0,25;0;0,44;0,38;0,19
8265;31124656;MG;Sudeste;3144102;Urbana;498;Profissionalizante;49,90814983;Adequada;0,46;0;0,35;0,35;0,3
8266;31191531;MG;Sudeste;3168705;Urbana;521;Profissionalizante;49,90814983;Adequada;0,47;0;0;0,29;0,71
8267;31305006;MG;Sudeste;3125200;Urbana;522,1;Regular;49,90814983;Adequada;0,33;0;0;0;1
8268;52033562;GO;CO;5208707;Urbana;486,8;Regular;49,90814983;Adequada;0,67;0;0;0,67;0,33
8269;31166685;MG;Sudeste;3103504;Urbana;484,5;Profissionalizante;49,90821396;Adequada;0,86;0;0;0,36;0,64
8270;15097145;PA;Norte;1508308;Urbana;475,7;Regular;49,91110788;Adequada;0,29;0;0;0,79;0,21
8271;41134460;PR;Sul;4107652;Urbana;499,1;Profissionalizante;49,91914978;Adequada;0,68;0;0,47;0,42;0,11
8272;33082359;RJ;Sudeste;3304557;Urbana;449,8;Regular;49,92124516;Adequada;0,63;0;0;0;1
8273;21174202;MA;Nordeste;2102804;Urbana;462,5;Regular;49,92217229;Adequada;0,75;0;0;0;1
8274;21335630;MA;Nordeste;2102002;Urbana;468,6;Regular;49,92421678;Adequada;0,38;0;0;0;1
8275;29301882;BA;Nordeste;2913606;Urbana;482,5;Regular;49,92493576;Adequada;0,33;0;0;1;0
8276;35900965;SP;Sudeste;3541406;Urbana;478,3;Regular;49,92803159;Adequada;1;0;0;0,5;0,5
8277;35012609;SP;Sudeste;3502507;Urbana;494,3;Regular;49,92998311;Adequada;0,53;0;0,44;0,52;0,04
8278;35914356;SP;Sudeste;3540200;Urbana;457,6;Regular;49,93278611;Adequada;0,55;0;0;0,13;0,88
8279;31008699;MG;Sudeste;3118601;Urbana;465,2;Profissionalizante;49,93400196;Adequada;0,87;0;0;0,41;0,59
8280;16008626;AP;Norte;1600303;Urbana;475,5;Regular;49,93489242;Adequada;1;0;0;0,55;0,45
8281;52031900;GO;CO;5201405;Urbana;515,6;Regular;49,94479728;Adequada;0,53;0;0;1;0
8282;25056620;PB;Nordeste;2510105;Urbana;495,7;Regular;49,94732598;Adequada;1;0;0;0,21;0,79
8283;35046346;SP;Sudeste;3550308;Urbana;467;Regular;49,94789207;Adequada;0,34;0;0;0,86;0,14
8284;35012245;SP;Sudeste;3551009;Urbana;475,3;Regular;49,94816694;Adequada;0,27;0;0;0;1
8285;13030353;AM;Norte;1302603;Urbana;467,1;Regular;49,94817072;Adequada;0,48;0;0;0,57;0,43
8286;35021921;SP;Sudeste;3554755;Urbana;459,4;Regular;49,94951934;Adequada;0,46;0;0;0;1
8287;35033042;SP;Sudeste;3510005;Urbana;487,4;Regular;49,94951934;Adequada;0,35;0;0;1;0
8288;35048173;SP;Sudeste;3522505;Urbana;485,6;Regular;49,94951934;Adequada;0,76;0;0;0;1
8289;35003268;SP;Sudeste;3550308;Urbana;465,7;Regular;49,94951934;Adequada;0,65;0;0,34;0,17;0,49
8290;35016445;SP;Sudeste;3537503;Urbana;466,3;Regular;49,94951934;Adequada;0,33;0;1;0;0
8291;35046197;SP;Sudeste;3552502;Urbana;468,2;Regular;49,94951934;Adequada;0,71;0;0;0,4;0,6
8292;35005137;SP;Sudeste;3550308;Urbana;487,9;Regular;49,95385045;Adequada;0,56;0;0;0;1
8293;52047512;GO;CO;5212501;Urbana;472,9;Regular;49,95714922;Adequada;0,5;0;0;0;1
8294;25072277;PB;Nordeste;2504009;Urbana;482;Regular;49,95990797;Adequada;0,86;0;0,19;0,42;0,39
8295;35008936;SP;Sudeste;3548708;Urbana;479,6;Regular;49,9610385;Adequada;0,33;0;0;0;1
8296;31310166;MG;Sudeste;3168101;Urbana;538,4;Regular;49,96247965;Adequada;0,38;0;0;1;0
8297;33146950;RJ;Sudeste;3304557;Urbana;477;Regular;49,96324516;Adequada;0,57;0;0;0,11;0,89
8298;22027670;PI;Nordeste;2211001;Urbana;499,9;Regular;49,96513157;Adequada;1;0;0;0,27;0,73
8299;50003500;MS;CO;5003306;Urbana;501;Regular;49,96586148;Adequada;0,71;0;0;0,03;0,97
8300;50013181;MS;CO;5002001;Urbana;501,9;Regular;49,96651932;Adequada;0,48;0;0,3;0;0,7
8301;23060298;CE;Nordeste;2303501;Urbana;474,5;Profissionalizante;49,96662586;Adequada;1;0;0;0,34;0,66
8302;22001530;PI;Nordeste;2201200;Urbana;481,8;Regular;49,96683371;Adequada;0,69;0;0;0,26;0,74
8303;35029221;SP;Sudeste;3536257;Urbana;456,8;Regular;49,9669142;Adequada;0,43;0;0;0,33;0,67
8304;15048470;PA;Norte;1502608;Urbana;467,4;Regular;49,96723574;Adequada;0,41;0;0;0,36;0,64
8305;41131894;PR;Sul;4106902;Urbana;486,8;Regular;49,96723574;Adequada;1;0;0,67;0;0,33
8306;41092643;PR;Sul;4111209;Urbana;503,1;Regular;49,96735037;Adequada;0,95;0;0,16;0,65;0,19
8307;12014060;AC;Norte;1200401;Urbana;495,2;Regular;49,96804295;Adequada;0,25;0;0;0;1
8308;51067242;MT;CO;5103403;Urbana;462,2;Regular;49,97174936;Adequada;0,29;0;0;0;1
8309;31009121;MG;Sudeste;3129806;Urbana;484,8;Regular;49,97205859;Adequada;0,67;0;0;0;1
8310;17007500;TO;Norte;1705508;Urbana;479;Regular;49,97205859;Adequada;0,62;0;0;0;1
8311;31338672;MG;Sudeste;3159803;Urbana;491,8;Regular;49,97470639;Adequada;0,67;0;0;0;1
8312;29431670;BA;Nordeste;2921054;Urbana;471,1;Regular;49,9756594;Adequada;0,18;0;0;1;0
8313;31008621;MG;Sudeste;3106705;Urbana;486,3;Regular;49,98289392;Adequada;0,93;0;0;0;1
8314;35446567;SP;Sudeste;3520509;Urbana;477,1;Regular;49,98337465;Adequada;0,04;0;0;1;0
8315;35048082;SP;Sudeste;3518305;Urbana;451,5;Regular;49,98482914;Adequada;0,38;0;0;0;1
8316;50005340;MS;CO;5002704;Urbana;449,7;EJA;49,98541732;Adequada;0,89;0;0;0,13;0,88
8317;26126044;PE;Nordeste;2611606;Urbana;480,6;Regular;49,98601995;Adequada;0,4;0;0;0;1
8318;35007687;SP;Sudeste;3529401;Urbana;444,3;Regular;49,98741631;Adequada;0,1;0;0;0;1
8319;50012142;MS;CO;5008305;Urbana;499,4;Regular;49,98757798;Adequada;0,33;0;0;0;1
8320;35012518;SP;Sudeste;3513405;Urbana;519,4;Profissionalizante;49,98908482;Adequada;0,4;0;0,59;0;0,41
8321;42045592;SC;Sul;4206751;Urbana;450,8;Regular;49,99445622;Adequada;0,3;0;0;0;1
8322;41029305;PR;Sul;4109807;Urbana;477,3;Regular;49,99490206;Adequada;0,64;0;0;1;0
8323;42080789;SC;Sul;4202909;Urbana;487,7;Regular;49,99602176;Adequada;0,29;0;0;1;0
8324;31009989;MG;Sudeste;3154606;Urbana;498,8;Profissionalizante;49,99717455;Adequada;0,61;0;0;0;1
8325;23067446;CE;Nordeste;2304400;Urbana;455,4;Regular;49,99860344;Adequada;0,74;0;0;0,04;0,96
8326;31001392;MG;Sudeste;3106200;Urbana;466,9;Profissionalizante;49,99952802;Adequada;0,67;0;0;0,22;0,78
8327;52088413;GO;CO;5211503;Urbana;532,1;Cívico-Militar;49,99952802;Adequada;0,37;0;0;0;1
8328;35031297;SP;Sudeste;3547106;Urbana;503,9;Regular;49,99958128;Adequada;0,35;0;0;0;1
8329;42004039;SC;Sul;4211900;Urbana;475,1;Regular;50,00022482;Adequada;0,83;0;0;1;0
8330;21175632;MA;Nordeste;2104057;Urbana;472,4;Regular;50,00540849;Adequada;0,37;0;0;0,11;0,89
8331;43222005;RS;Sul;4309209;Urbana;468,1;Regular;50,00625087;Adequada;0,41;0;0;0;1
8332;27038556;AL;Nordeste;2704302;Urbana;465,5;Regular;50,00688435;Adequada;0,38;0;0;0;1
8333;31203106;MG;Sudeste;3138203;Urbana;420,4;Regular;50,00688435;Adequada;0,57;0;0,08;0,5;0,42
8334;35005198;SP;Sudeste;3550308;Urbana;481,6;Regular;50,00962746;Adequada;0,7;0;0;0,26;0,74
8335;41056361;PR;Sul;4127106;Urbana;510,3;Regular;50,01276573;Adequada;0,5;0;0;1;0
8336;41597907;PR;Sul;4101408;Urbana;489,4;Regular;50,01444952;Adequada;0,67;0;0,36;0,64;0
8337;35013481;SP;Sudeste;3549904;Urbana;474;Regular;50,01643222;Adequada;0,78;0;0,19;0;0,81
8338;35905926;SP;Sudeste;3506508;Urbana;493;Regular;50,01654839;Adequada;0,67;0,44;0;0,06;0,5
8339;32046103;ES;Sudeste;3200201;Urbana;479,7;Regular;50,0166948;Adequada;0,69;0;0;0,78;0,22
8340;35001284;SP;Sudeste;3550308;Urbana;504;Regular;50,01704346;Adequada;0,47;0;0;0,71;0,29
8341;41049578;PR;Sul;4109708;Urbana;489,2;Regular;50,01911409;Adequada;0,4;0;0;1;0
8342;35007171;SP;Sudeste;3552502;Urbana;464,4;Regular;50,02075328;Adequada;0,77;0;0;0,35;0,65
8343;31043885;MG;Sudeste;3112653;Urbana;486,2;Profissionalizante;50,02156622;Adequada;0,67;0;0;0,42;0,58
8344;35020148;SP;Sudeste;3526902;Urbana;484,9;Regular;50,02161918;Adequada;0,33;0;0;0;1
8345;35034538;SP;Sudeste;3541802;Urbana;495,8;Regular;50,02310793;Adequada;0,67;0;0;0,5;0,5
8346;35907704;SP;Sudeste;3501707;Urbana;480,5;Regular;50,02310793;Adequada;0,6;0;0;0,03;0,97
8347;35000267;SP;Sudeste;3550308;Urbana;493,9;Regular;50,02310793;Adequada;0,51;0;0,32;0,13;0,55
8348;35013785;SP;Sudeste;3524402;Urbana;514;Regular;50,02349334;Adequada;0,64;0;0;0;1
8349;24061549;RN;Nordeste;2403509;Urbana;481,2;Profissionalizante;50,0244758;Adequada;0,71;0;0,45;0;0,55
8350;24060267;RN;Nordeste;2408102;Urbana;511,8;Regular;50,02682374;Adequada;0,78;0;0;0,28;0,72
8351;35042651;SP;Sudeste;3509502;Urbana;473;Regular;50,02889704;Adequada;0,61;0,29;0,29;0;0,43
8352;26116316;PE;Nordeste;2610707;Urbana;493,8;Regular;50,0313367;Adequada;0,53;0;0;0,5;0,5
8353;35037424;SP;Sudeste;3550308;Urbana;474;Regular;50,033338;Adequada;0,35;0;0;0;1
8354;35046760;SP;Sudeste;3548500;Urbana;513;Regular;50,03334168;Adequada;0,36;0;0;0;1
8355;35024314;SP;Sudeste;3547601;Urbana;501,7;Regular;50,0393335;Adequada;0,27;0;0;0;1
8356;35038866;SP;Sudeste;3502705;Urbana;460,6;Regular;50,0393335;Adequada;0,38;0;0;0;1
8357;35021738;SP;Sudeste;3543907;Urbana;460,9;Regular;50,0393335;Adequada;0,68;0;0;0,52;0,48
8358;35033893;SP;Sudeste;3557204;Urbana;458,3;Regular;50,0393335;Adequada;0,33;0;0;0;1
8359;35065456;SP;Sudeste;3543006;Urbana;493,3;Regular;50,0393335;Adequada;0,31;0;0;0;1
8360;50082884;MS;CO;5006200;Rural;507,1;Regular;50,0393335;Adequada;0,89;0;0;0,81;0,19
8361;15145450;PA;Norte;1500107;Urbana;458,3;Regular;50,04007577;Adequada;0,2;0;0,5;0,5;0
8362;35925123;SP;Sudeste;3518800;Urbana;495,2;Regular;50,04101123;Adequada;0,49;0;0;0,3;0,7
8363;35049219;SP;Sudeste;3508504;Urbana;496,1;Regular;50,04143972;Adequada;0,36;0;0;0,79;0,21
8364;33069026;RJ;Sudeste;3304557;Urbana;475,6;Regular;50,04148777;Adequada;0,87;0,06;0;0,03;0,91
8365;15041387;PA;Norte;1501402;Urbana;487,9;Profissionalizante;50,04163272;Adequada;0,64;0;0,02;0,17;0,81
8366;21008680;MA;Nordeste;2107506;Urbana;483,9;Regular;50,0444591;Adequada;0,7;0;0,07;0,39;0,54
8367;35046607;SP;Sudeste;3522505;Urbana;469,9;Regular;50,04702474;Adequada;0,4;0;0;1;0
8368;31349283;MG;Sudeste;3118601;Urbana;498,1;Regular;50,05442531;Adequada;0,96;0;0;0;1
8369;41382390;PR;Sul;4119608;Rural;498,7;Regular;50,05457367;Adequada;0,67;0;0;1;0
8370;41143582;PR;Sul;4104204;Urbana;489;Regular;50,05491026;Adequada;0,93;0;0,28;0,48;0,24
8371;28022025;SE;Nordeste;2800670;Urbana;464,4;Regular;50,05856233;Adequada;0,76;0;0,08;0,92;0
8372;32052499;ES;Sudeste;3201209;Urbana;470,2;Regular;50,05856233;Adequada;0,33;0;0;1;0
8373;42014255;SC;Sul;4219002;Urbana;497;Regular;50,0592104;Adequada;0,67;0;0;0,78;0,22
8374;41129253;PR;Sul;4106902;Urbana;476;Regular;50,05933346;Adequada;0,67;0;0;0,3;0,7
8375;35006646;SP;Sudeste;3530607;Urbana;474,7;Regular;50,05940904;Adequada;0,27;0;0;0,62;0,38
8376;52006816;GO;CO;5208103;Urbana;492,6;Regular;50,06008919;Adequada;0,31;0;0;1;0
8377;42007143;SC;Sul;4218707;Urbana;459,5;Regular;50,06078285;Adequada;0,92;0;0,5;0,5;0
8378;31082261;MG;Sudeste;3130655;Urbana;491,6;Regular;50,06313952;Adequada;1;0;0;0;1
8379;11018267;RO;Norte;1100254;Urbana;453,1;Regular;50,06410668;Adequada;0,6;0;0,33;0,67;0
8380;43097650;RS;Sul;4314050;Urbana;494,2;Regular;50,06590838;Adequada;0,51;0;0;0,13;0,87
8381;33039585;RJ;Sudeste;3306206;Rural;474,9;Regular;50,07095665;Adequada;0,35;0;0,86;0;0,14
8382;35023516;SP;Sudeste;3540903;Urbana;484,3;Regular;50,07096068;Adequada;0,25;0;0,71;0;0,29
8383;52048748;GO;CO;5221858;Urbana;469,2;Regular;50,07100745;Adequada;0,61;0;0;0,3;0,7
8384;43139132;RS;Sul;4318705;Urbana;539;Profissionalizante;50,0732255;Adequada;1;0;0;0,26;0,74
8385;15015270;PA;Norte;1506807;Urbana;502,1;Regular;50,07393229;Adequada;0,4;0;0,35;0,65;0
8386;32007515;ES;Sudeste;3203908;Urbana;460,3;Profissionalizante;50,07492073;Adequada;0,35;0;0;0;1
8387;51040514;MT;CO;5103403;Urbana;471,1;Regular;50,07501403;Adequada;0,35;0;0;0;1
8388;35011903;SP;Sudeste;3548500;Urbana;497;Regular;50,07592416;Adequada;0,71;0;0;0;1
8389;22016937;PI;Nordeste;2208304;Urbana;467,2;Regular;50,07690837;Adequada;0,64;0;0;1;0
8390;22027564;PI;Nordeste;2211001;Urbana;457,8;Regular;50,07925438;Adequada;0,78;0;0,06;0,06;0,87
8391;41389719;PR;Sul;4109708;Urbana;472,4;Regular;50,08560523;Adequada;0,33;0;0;1;0
8392;15060730;PA;Norte;1503200;Urbana;472,6;Regular;50,08561177;Adequada;0,5;0;0;0,78;0,22
8393;41127382;PR;Sul;4106902;Urbana;498,8;Regular;50,08561177;Adequada;0,5;0;0,33;0,67;0
8394;35003657;SP;Sudeste;3550308;Urbana;504,2;Regular;50,08661411;Adequada;0,67;0;0;0,29;0,71
8395;35021519;SP;Sudeste;3546306;Urbana;494,8;Regular;50,08661411;Adequada;0,55;0;0;0,06;0,94
8396;35019215;SP;Sudeste;3530508;Urbana;440,9;Regular;50,0872533;Adequada;0,18;0;0;0;1
8397;35409169;SP;Sudeste;3550308;Urbana;481,2;Regular;50,08773743;Adequada;0,76;0;0;0,47;0,53
8398;33092516;RJ;Sudeste;3305109;Urbana;457,5;Regular;50,08782117;Adequada;0,57;0;0;0,33;0,67
8399;31010413;MG;Sudeste;3156700;Urbana;477;Regular;50,08807675;Adequada;0,67;0;0;0,11;0,89
8400;26095335;PE;Nordeste;2616407;Urbana;496,6;Regular;50,08925506;Adequada;0,38;0;0;0,3;0,7
8401;29181534;BA;Nordeste;2927408;Urbana;483,8;Regular;50,0912998;Adequada;0,3;0;0;1;0
8402;29390532;BA;Nordeste;2913903;Urbana;510;Regular;50,0912998;Adequada;0,7;0;0;0,71;0,29
8403;29392365;BA;Nordeste;2904605;Urbana;503,6;Profissionalizante;50,0912998;Adequada;0,3;0;0;1;0
8404;29404274;BA;Nordeste;2927408;Urbana;479,7;Profissionalizante;50,0912998;Adequada;0,36;0,28;0;0,62;0,1
8405;29413680;BA;Nordeste;2905701;Urbana;480,7;Regular;50,0912998;Adequada;0,31;0;0,16;0,84;0
8406;29182565;BA;Nordeste;2927408;Urbana;482;Regular;50,0912998;Adequada;0,73;0;0,35;0,65;0
8407;29404282;BA;Nordeste;2927408;Urbana;480,1;Regular;50,0912998;Adequada;0,53;0;0;1;0
8408;29436184;BA;Nordeste;2906303;Urbana;490,3;Regular;50,0912998;Adequada;0,51;0;0;1;0
8409;23028068;CE;Nordeste;2305902;Urbana;462,1;Regular;50,09260616;Adequada;0,36;0;0;0,44;0,56
8410;12028851;AC;Norte;1200435;Urbana;482,8;Regular;50,09270624;Adequada;0,42;0;0;0;1
8411;41135334;PR;Sul;4114302;Urbana;492,3;Regular;50,09299784;Adequada;0,97;0;0;0,5;0,5
8412;22134484;PI;Nordeste;2210938;Urbana;464,3;Regular;50,09607379;Adequada;1;0;0;0,33;0,67
8413;41143051;PR;Sul;4127601;Urbana;478;Regular;50,09726224;Adequada;0,65;0;0,46;0,54;0
8414;31009059;MG;Sudeste;3124104;Urbana;493,1;Regular;50,09823901;Adequada;0,67;0;0;0;1
8415;35436012;SP;Sudeste;3509502;Urbana;484,4;Regular;50,09989512;Adequada;0,72;0;0;0;1
8416;31001554;MG;Sudeste;3106200;Urbana;498,1;Regular;50,10102344;Adequada;0,33;0;0;0,67;0,33
8417;52065600;GO;CO;5206602;Urbana;486,8;Regular;50,10102344;Adequada;0,33;0;0;0;1
8418;41041364;PR;Sul;4121307;Urbana;472,2;Profissionalizante;50,10754018;Adequada;0,37;0;0;1;0
8419;43131786;RS;Sul;4317806;Urbana;491;Regular;50,10780865;Adequada;0,91;0;0;0,37;0,63
8420;31167835;MG;Sudeste;3170206;Urbana;495,4;Mediação;50,11042528;Adequada;0,57;0;0;0,25;0,75
8421;22085777;PI;Nordeste;2206506;Urbana;497,5;Regular;50,11051329;Adequada;0,67;0;0;0;1
8422;52021106;GO;CO;5201108;Urbana;490,6;Regular;50,11089935;Adequada;0,63;0;0;0;1
8423;52049884;GO;CO;5217302;Urbana;506,6;Regular;50,11089935;Adequada;0,43;0;0;0;1
8424;35043333;SP;Sudeste;3539103;Urbana;460,3;Regular;50,11120308;Adequada;0,32;0;0;0;1
8425;35923928;SP;Sudeste;3523107;Urbana;464,7;Regular;50,11120308;Adequada;0,46;0;0;0,38;0,62
8426;35009039;SP;Sudeste;3548708;Urbana;473,8;Regular;50,11120308;Adequada;0,62;0;0;0,46;0,54
8427;35024284;SP;Sudeste;3547502;Urbana;505,9;Regular;50,11120308;Adequada;0,33;0;0;0;1
8428;41109244;PR;Sul;4106456;Urbana;514,2;Regular;50,11278651;Adequada;1;0;0;1;0
8429;31043516;MG;Sudeste;3127701;Urbana;478,8;Regular;50,1136467;Adequada;0,67;0;0;0,5;0,5
8430;35013924;SP;Sudeste;3549904;Urbana;505,4;Regular;50,11386343;Adequada;0,63;0;0;0,67;0,33
8431;23564016;CE;Nordeste;2313302;Rural;477,2;Regular;50,11475265;Adequada;0,56;0;0,6;0;0,4
8432;52031020;GO;CO;5201405;Urbana;501,7;Regular;50,1177118;Adequada;0,5;0;0;0;1
8433;26041910;PE;Nordeste;2607406;Urbana;454,4;Profissionalizante;50,12194371;Adequada;0,63;0;0;0;1
8434;26128179;PE;Nordeste;2611606;Urbana;474,1;Regular;50,12323313;Adequada;0,67;0;0;0,39;0,61
8435;31068756;MG;Sudeste;3136702;Urbana;459,6;Regular;50,12400771;Adequada;0,83;0;0,4;0;0,6
8436;42016444;SC;Sul;4213203;Urbana;512,1;Regular;50,12479116;Adequada;0,61;0;0;0,29;0,71
8437;35901325;SP;Sudeste;3538709;Rural;474,8;Regular;50,12689068;Adequada;0,8;0;0;0;1
8438;41357620;PR;Sul;4106902;Urbana;514,3;EJA;50,12960268;Adequada;0,67;0;0,11;0,89;0
8439;35014230;SP;Sudeste;3554805;Urbana;496,7;Regular;50,13466591;Adequada;0,68;0;0;0,28;0,72
8440;35000280;SP;Sudeste;3550308;Urbana;489,8;Regular;50,13702634;Adequada;0,38;0;0;0,11;0,89
8441;35021313;SP;Sudeste;3540705;Urbana;492,6;Regular;50,13702634;Adequada;1;0;0;0,18;0,82
8442;41062949;PR;Sul;4119905;Urbana;496,6;Regular;50,13779471;Adequada;1;0;0,67;0,33;0
8443;26101653;PE;Nordeste;2610004;Urbana;500,1;Profissionalizante;50,14112035;Adequada;0,72;0;0;0,35;0,65
8444;35907133;SP;Sudeste;3519709;Urbana;484,5;Regular;50,14804251;Adequada;0,1;0;0;0;1
8445;35924891;SP;Sudeste;3530805;Urbana;478,3;Regular;50,14926433;Adequada;0,64;0;0;0;1
8446;24043117;RN;Nordeste;2412906;Urbana;465;Regular;50,14964701;Adequada;0,91;0;0;0,33;0,67
8447;35024659;SP;Sudeste;3533601;Urbana;484;Regular;50,15084745;Adequada;0,67;0;0;0;1
8448;23545704;CE;Nordeste;2307403;Rural;440,4;Profissionalizante;50,15117039;Adequada;0,68;0;0;0;1
8449;31080675;MG;Sudeste;3135605;Urbana;503,6;Profissionalizante;50,15224007;Adequada;0,64;0;0;0,33;0,67
8450;23153261;CE;Nordeste;2302701;Urbana;467,1;Regular;50,15589088;Adequada;0,53;0;0;0,54;0,46
8451;31098825;MG;Sudeste;3143906;Rural;502,1;Regular;50,15725867;Adequada;0,44;0;0;0,75;0,25
8452;22022040;PI;Nordeste;2211001;Urbana;472,7;Profissionalizante;50,1576546;Adequada;0,88;0;0,12;0,52;0,36
8453;32016662;ES;Sudeste;3203056;Urbana;511,4;Regular;50,1576546;Adequada;0,33;0;0;1;0
8454;51065983;MT;CO;5108956;Urbana;486,5;Regular;50,158316;Adequada;0,29;0;0;1;0
8455;15209008;PA;Norte;1501402;Urbana;490,1;Profissionalizante;50,15855382;Adequada;0,7;0;0;0,5;0,5
8456;21016283;MA;Nordeste;2111300;Urbana;472,4;Regular;50,16656397;Adequada;0,6;0;0;0,37;0,63
8457;52002691;GO;CO;5208905;Urbana;490,7;Regular;50,17004225;Adequada;0,44;0;0;0,63;0,38
8458;15115704;PA;Norte;1508100;Urbana;477,7;Regular;50,17305226;Adequada;0,43;0;0,06;0,18;0,76
8459;35019501;SP;Sudeste;3525904;Urbana;498,7;Regular;50,17421689;Adequada;0,75;0;0;0;1
8460;35042055;SP;Sudeste;3548708;Urbana;487,4;Regular;50,17421689;Adequada;0,49;0;0;0,43;0,58
8461;35016238;SP;Sudeste;3552205;Urbana;556,7;Profissionalizante;50,17565313;Adequada;0,62;0;0;0,48;0,52
8462;35040745;SP;Sudeste;3522208;Urbana;505,8;Regular;50,17565506;Adequada;0,5;0;0;0;1
